Protein	p_value	log2FC
	0.19350003967466678	0.5460197007748994
	0.13324887470027758	0.6408492014458899
	0.7840940669204867	0.1047422285925457
	0.2549762262468096	0.8553779884976555
	0.9266412787966676	0.029266116745986556
	0.8372572469457008	-0.13201090516388828
	0.2498533265364244	39.06125406780332
	0.9063613952271764	0.1040017517090879
	0.33838941792612137	1.307822327578695
	0.15992536884322048	0.5109715539761702
	0.12210949016320233	1.5497378582045187
	0.373900966300059	37.3152053688806
	0.1781642421304094	38.20295864357625
	0.5300039575297054	-0.9385552503796196
	0.2770608630558488	0.4519553587433489
	0.52578097052041	-0.3141558855033331
	0.7847536496425497	0.2990556445257725
	0.6061811713711095	0.6958578444878452
	0.9496335043515287	-0.04287329492078274
	0.06432383144736925	2.1306090593543523
	0.8291461832372111	-0.14903679632210382
	0.12181437177761248	0.3544025092517829
	0.13963471608317268	1.2150492961555388
	0.8354811826943817	0.09196605594991406
	0.6603749918807351	0.2596470440265664
	0.4100884000390326	1.1515385321630385
	0.28108518517573694	0.35763314226740395
	0.5209989681456035	0.1769923553656758
	0.30264795676230893	1.373525176131914
	0.4978533792050164	0.4105928394264434
	0.6967149044104568	0.2493821083253441
	0.39555619223075644	0.63514671558356
	0.3915916755144334	-0.6157796541265423
	0.6266065060574428	0.27835972041080004
	0.546906554923492	-0.3470257400139232
	0.1571093173580766	0.3615169823240536
	0.8770867314668475	-0.09058853175783252
	0.8276884629676294	0.36145645907029905
	0.4570804847225638	0.6702023288699251
	0.1487568503413331	0.8266188414945916
	0.6171927550697938	0.230143835293324
	0.1260379282674172	1.0464039598898354
	0.9097095429613137	0.13841932681126592
	0.21602044635301743	0.7350162384104593
	0.48121731262996803	0.3186524120179154
	0.5054145737408786	1.4237977237850594
	0.059707501715930374	3.252494453048077
	0.2074580964059576	5.24249362689132
	0.26170784214063086	0.5199270217325377
	0.5066414518406057	0.8716759030105407
	0.373900966300059	-35.12231921902511
	0.4045365002276975	1.5811011533736181
	0.2631604705714682	-1.4716176392492133
	0.373900966300059	39.63780825097692
	0.9567506085105588	-0.02688925928303924
	0.373900966300059	35.8515491643964
	0.9517038682108654	-0.021454245827287298
	0.6793557092988132	-0.1057614119335195
	0.22499984066541104	-0.3476935574403164
	0.1712748278614873	1.7196442323231158
	0.056956667803721946	1.2165710542510193
	0.07529541064844097	-0.6870367525369888
	0.7278965747636752	0.12294917952697178
	0.3593678649149649	-0.30030206252219344
	0.22337370466557271	-0.8399663613763138
	0.46032463503977805	-0.12333997622177761
	0.35682788862319104	-0.26154493836819864
	0.4863524381479577	0.0965785920093896
	0.9977518797352845	0.0003383975619068494
	0.5346881673895297	0.5473736008841907
	0.3739009663000589	-39.50431319849839
	0.31392729882701803	-2.309589874131952
	0.7134623295694494	-0.30823501471795367
	0.26111456490664364	0.6277337903800287
	0.11228046965978411	1.025000238291594
	0.6115619714357708	0.36646626047816205
	0.16928825083086108	-0.9706353466770501
	0.05620818003152253	1.196535993529839
	0.18941907768146596	0.8387295000472048
	0.09706920721620774	0.31669258499213626
	0.5593802856356624	0.1118094863157273
	0.9361128701917889	-0.007702763870062852
	0.8917134105718766	0.03513628221019928
